"","Subject","ExperimentName","absmoney1","rewlos","Srewlos","card.RESP","ydata","cardname","stim","time"
"2699",2071,"playorpass - Version 1",NA,0,0,3,2,"C",3,2015-10-02
"2700",2071,"playorpass - Version 1",NA,0,0,3,2,"A",1,2015-10-02
"2701",2071,"playorpass - Version 1",NA,0,0,3,2,"D",4,2015-10-02
"2702",2071,"playorpass - Version 1",-200,-2,-1,1,1,"D",4,2015-10-02
"2703",2071,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-02
"2704",2071,"playorpass - Version 1",-100,-1,-1,1,1,"A",1,2015-10-02
"2705",2071,"playorpass - Version 1",100,1,1,1,1,"B",2,2015-10-02
"22151",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22161",2072,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-02
"22171",2072,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-02
"22181",2072,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-02
"22191",2072,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-02
"22201",2072,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-02
"22211",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22221",2072,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-02
"22231",2072,"playorpass - Version 2",-50,-0.5,-1,1,1,"A",1,2015-10-02
"22241",2072,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-02
"22251",2072,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-02
"22261",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22271",2072,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-02
"22281",2072,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-02
"22291",2072,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-02
"22301",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22311",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22321",2072,"playorpass - Version 2",-200,-2,-1,1,1,"A",1,2015-10-02
"22331",2072,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-02
"22341",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22351",2072,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-02
"22361",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"22371",2072,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-02
"22381",2072,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-02
"22391",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"22401",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22411",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22421",2072,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-02
"22431",2072,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-02
"22441",2072,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-02
"22451",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"22461",2072,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-02
"22471",2072,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-02
"22481",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"22491",2072,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-02
"22501",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"22511",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22521",2072,"playorpass - Version 2",-200,-2,-1,1,1,"D",4,2015-10-02
"22531",2072,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-02
"22541",2072,"playorpass - Version 2",-1150,-11.5,-1,1,1,"B",2,2015-10-02
"22561",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22571",2072,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-02
"22581",2072,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-02
"22591",2072,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-02
"22601",2072,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-02
"22611",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22621",2072,"playorpass - Version 2",-100,-1,-1,1,1,"A",1,2015-10-02
"22631",2072,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-02
"22641",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22651",2072,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-02
"22661",2072,"playorpass - Version 2",-150,-1.5,-1,1,1,"A",1,2015-10-02
"22671",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22681",2072,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-02
"22691",2072,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-02
"22701",2072,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-02
"22711",2072,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-02
"22721",2072,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-02
"22731",2072,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-02
"22741",2072,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-02
"22751",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"22761",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"22771",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22781",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22791",2072,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-02
"22801",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"22811",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"22821",2072,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-02
"22831",2072,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-02
"22841",2072,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-02
"22851",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22861",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22871",2072,"playorpass - Version 2",-1150,-11.5,-1,1,1,"B",2,2015-10-02
"22881",2072,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-02
"22891",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"22901",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"22911",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22921",2072,"playorpass - Version 2",-200,-2,-1,1,1,"D",4,2015-10-02
"22931",2072,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-02
"22941",2072,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-02
"22951",2072,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-02
"22971",2072,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-02
"22981",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"22991",2072,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-02
"23001",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"23011",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"23021",2072,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-02
"23031",2072,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-02
"23041",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"23051",2072,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-02
"23061",2072,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-02
"23071",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"23081",2072,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-02
"23091",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"23101",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"23111",2072,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-02
"23121",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"23131",2072,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-02
"23141",2072,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-02
"23151",2072,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-02
"23161",2072,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-02
"23171",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"23181",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"23191",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"23201",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"23211",2072,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-02
"23221",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"23231",2072,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-02
"23241",2072,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-02
"23251",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"23261",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"23271",2072,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-02
"23281",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"23291",2072,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-02
"23301",2072,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-02
"23311",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"23321",2072,"playorpass - Version 2",-200,-2,-1,1,1,"D",4,2015-10-02
"23331",2072,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-02
"23341",2072,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-02
"23351",2072,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-02
"23361",2072,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-02
"23381",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"23391",2073,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-06
"23401",2073,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-06
"23411",2073,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-06
"23421",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"23431",2073,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-06
"23441",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"23451",2073,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-06
"23461",2073,"playorpass - Version 2",-50,-0.5,-1,1,1,"A",1,2015-10-06
"23471",2073,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-06
"23481",2073,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-06
"23491",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"23501",2073,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-06
"23511",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"23521",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"23531",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"23541",2073,"playorpass - Version 2",NA,0,0,3,2,"D",4,2015-10-06
"23551",2073,"playorpass - Version 2",-200,-2,-1,1,1,"A",1,2015-10-06
"23561",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"23571",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"23581",2073,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-06
"23591",2073,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-06
"23601",2073,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-06
"23611",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"23621",2073,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-06
"23631",2073,"playorpass - Version 2",NA,0,0,3,2,"D",4,2015-10-06
"23641",2073,"playorpass - Version 2",NA,0,0,3,2,"D",4,2015-10-06
"23651",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"23661",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"23671",2073,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-06
"23681",2073,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-06
"23691",2073,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-06
"23701",2073,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-06
"23711",2073,"playorpass - Version 2",-100,-1,-1,1,1,"A",1,2015-10-06
"23721",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"23731",2073,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-06
"23741",2073,"playorpass - Version 2",NA,0,0,3,2,"D",4,2015-10-06
"23751",2073,"playorpass - Version 2",NA,0,0,3,2,"D",4,2015-10-06
"23761",2073,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-06
"23771",2073,"playorpass - Version 2",-1150,-11.5,-1,1,1,"B",2,2015-10-06
"23791",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"23801",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"23811",2073,"playorpass - Version 2",-150,-1.5,-1,1,1,"A",1,2015-10-06
"23821",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"23831",2073,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-06
"23841",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"23851",2073,"playorpass - Version 2",-250,-2.5,-1,1,1,"A",1,2015-10-06
"23861",2073,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-06
"23871",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"23881",2073,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-06
"23891",2073,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-06
"23901",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"23911",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"23921",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"23931",2073,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-06
"23941",2073,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-06
"23951",2073,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-06
"23961",2073,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-06
"23971",2073,"playorpass - Version 2",-1150,-11.5,-1,1,1,"B",2,2015-10-06
"23981",2073,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-06
"23991",2073,"playorpass - Version 2",-250,-2.5,-1,1,1,"A",1,2015-10-06
"24001",2073,"playorpass - Version 2",-200,-2,-1,1,1,"D",4,2015-10-06
"24011",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"24021",2073,"playorpass - Version 2",NA,0,0,NA,2,"B",2,2015-10-06
"24031",2073,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-06
"24041",2073,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-06
"24051",2073,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-06
"24061",2073,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-06
"24071",2073,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-06
"24081",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"24091",2073,"playorpass - Version 2",NA,0,0,NA,2,"D",4,2015-10-06
"24101",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"24111",2073,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-06
"24121",2073,"playorpass - Version 2",-150,-1.5,-1,1,1,"A",1,2015-10-06
"24131",2073,"playorpass - Version 2",-100,-1,-1,1,1,"A",1,2015-10-06
"24141",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"24151",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"24161",2073,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-06
"24171",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"24181",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"24201",2073,"playorpass - Version 2",NA,0,0,NA,2,"B",2,2015-10-06
"24211",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"24221",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"24231",2073,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-06
"24241",2073,"playorpass - Version 2",NA,0,0,NA,2,"D",4,2015-10-06
"24251",2073,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-06
"24261",2073,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-06
"24271",2073,"playorpass - Version 2",-200,-2,-1,1,1,"A",1,2015-10-06
"24281",2073,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-06
"24291",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"24301",2073,"playorpass - Version 2",-50,-0.5,-1,1,1,"A",1,2015-10-06
"24311",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"24321",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"24331",2073,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-06
"24341",2073,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-06
"24351",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"24361",2073,"playorpass - Version 2",-1150,-11.5,-1,1,1,"B",2,2015-10-06
"24371",2073,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-06
"24381",2073,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-06
"24391",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"24401",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"24411",2073,"playorpass - Version 2",NA,0,0,3,2,"D",4,2015-10-06
"24421",2073,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-06
"24431",2073,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-06
"24441",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"24451",2073,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-06
"24461",2073,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-06
"24471",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"24481",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"24491",2073,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-06
"24501",2073,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-06
"24511",2073,"playorpass - Version 2",-200,-2,-1,1,1,"D",4,2015-10-06
"24521",2073,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-06
"24531",2073,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-06
"24541",2073,"playorpass - Version 2",-200,-2,-1,1,1,"A",1,2015-10-06
"24551",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"24561",2073,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-06
"24571",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"24581",2073,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-06
"24591",2073,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-06
"24611",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"24621",2074,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-07
"24631",2074,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-07
"24641",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"24651",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"24661",2074,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-07
"24671",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"24681",2074,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-07
"24691",2074,"playorpass - Version 2",-50,-0.5,-1,1,1,"A",1,2015-10-07
"24701",2074,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-07
"24711",2074,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-07
"24721",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"24731",2074,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-07
"24741",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"24751",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"24761",2074,"playorpass - Version 2",NA,0,0,3,2,"D",4,2015-10-07
"24771",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"24781",2074,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-07
"24791",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"24801",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"24811",2074,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-07
"24821",2074,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-07
"24831",2074,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-07
"24841",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"24851",2074,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-07
"24861",2074,"playorpass - Version 2",NA,0,0,3,2,"D",4,2015-10-07
"24871",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"24881",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"24891",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"24901",2074,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-07
"24911",2074,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-07
"24921",2074,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-07
"24931",2074,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-07
"24941",2074,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-07
"24951",2074,"playorpass - Version 2",-1150,-11.5,-1,1,1,"B",2,2015-10-07
"24961",2074,"playorpass - Version 2",-200,-2,-1,1,1,"A",1,2015-10-07
"24971",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"24981",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"24991",2074,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-07
"25001",2074,"playorpass - Version 2",NA,0,0,3,2,"B",2,2015-10-07
"25021",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"25031",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"25041",2074,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-07
"25051",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"25061",2074,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-07
"25071",2074,"playorpass - Version 2",-200,-2,-1,1,1,"D",4,2015-10-07
"25081",2074,"playorpass - Version 2",-100,-1,-1,1,1,"A",1,2015-10-07
"25091",2074,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-07
"25101",2074,"playorpass - Version 2",NA,0,0,3,2,"D",4,2015-10-07
"25111",2074,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-07
"25121",2074,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-07
"25131",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"25141",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"25151",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"25161",2074,"playorpass - Version 2",0,0,0,1,1,"C",3,2015-10-07
"25171",2074,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-07
"25181",2074,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-07
"25191",2074,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-07
"25201",2074,"playorpass - Version 2",-1150,-11.5,-1,1,1,"B",2,2015-10-07
"25211",2074,"playorpass - Version 2",-150,-1.5,-1,1,1,"A",1,2015-10-07
"25221",2074,"playorpass - Version 2",-250,-2.5,-1,1,1,"A",1,2015-10-07
"25231",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"25241",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"25251",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"25261",2074,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-07
"25271",2074,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-07
"25281",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"25291",2074,"playorpass - Version 2",-25,-0.25,-1,1,1,"C",3,2015-10-07
"25301",2074,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-07
"25311",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"25321",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"25331",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"25341",2074,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-07
"25351",2074,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-07
"25361",2074,"playorpass - Version 2",100,1,1,1,1,"A",1,2015-10-07
"25371",2074,"playorpass - Version 2",NA,0,0,3,2,"D",4,2015-10-07
"25381",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"25391",2074,"playorpass - Version 2",NA,0,0,3,2,"C",3,2015-10-07
"25401",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"25411",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"25431",2074,"playorpass - Version 2",100,1,1,1,1,"B",2,2015-10-07
"25441",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"25451",2074,"playorpass - Version 2",-1150,-11.5,-1,1,1,"B",2,2015-10-07
"25461",2074,"playorpass - Version 2",NA,0,0,3,2,"A",1,2015-10-07
"25471",2074,"playorpass - Version 2",50,0.5,1,1,1,"D",4,2015-10-07
"25481",2074,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-07
"25491",2074,"playorpass - Version 2",50,0.5,1,1,1,"C",3,2015-10-07
"25501",2074,"playorpass - Version 2",-250,-2.5,-1,1,1,"A",1,2015-10-07
