"","Subject","ExperimentName","absmoney1","rewlos","Srewlos","card.RESP","ydata","cardname","stim"
"2737",2072,"playorpass - Version 1",100,1,1,1,1,"A",1
"2738",2072,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2739",2072,"playorpass - Version 1",0,0,0,1,1,"C",3
"2740",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2741",2072,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"2742",2072,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1
"2743",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2744",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2745",2072,"playorpass - Version 1",0,0,0,1,1,"C",3
"2746",2072,"playorpass - Version 1",100,1,1,1,1,"B",2
"2748",2072,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"2749",2072,"playorpass - Version 1",100,1,1,1,1,"B",2
"2750",2072,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"2751",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2752",2072,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2753",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2754",2072,"playorpass - Version 1",100,1,1,1,1,"A",1
"2755",2072,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"2756",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2757",2072,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"2758",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2759",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2760",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2761",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2762",2072,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"2763",2072,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2764",2072,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2765",2072,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2766",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2767",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2768",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2769",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2770",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2771",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2772",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2773",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2774",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2775",2072,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"2776",2072,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"2777",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2778",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2779",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2780",2072,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2781",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2782",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2783",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2784",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2785",2072,"playorpass - Version 1",0,0,0,1,1,"C",3
"2786",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2787",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2789",2072,"playorpass - Version 1",NA,0,0,NA,2,"B",2
"2790",2072,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"2791",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2792",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2793",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2794",2072,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2795",2072,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2796",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2797",2072,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2798",2072,"playorpass - Version 1",100,1,1,1,1,"B",2
"2799",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2800",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2801",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2802",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2803",2072,"playorpass - Version 1",0,0,0,1,1,"C",3
"2804",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2805",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2806",2072,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"2807",2072,"playorpass - Version 1",0,0,0,1,1,"C",3
"2808",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2809",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2810",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2811",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2812",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2813",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2814",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2815",2072,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2816",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2817",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2818",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2819",2072,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2820",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2821",2072,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"2822",2072,"playorpass - Version 1",0,0,0,1,1,"C",3
"2823",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2824",2072,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2825",2072,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"2826",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2827",2072,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2828",2072,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2830",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2831",2073,"playorpass - Version 1",100,1,1,1,1,"A",1
"2832",2073,"playorpass - Version 1",100,1,1,1,1,"A",1
"2833",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2834",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2835",2073,"playorpass - Version 1",NA,0,0,NA,2,"C",3
"2836",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2837",2073,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2838",2073,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"2839",2073,"playorpass - Version 1",100,1,1,1,1,"A",1
"2840",2073,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2841",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2842",2073,"playorpass - Version 1",0,0,0,1,1,"C",3
"2843",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2844",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2845",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2846",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2847",2073,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"2848",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2849",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2850",2073,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2851",2073,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2852",2073,"playorpass - Version 1",0,0,0,1,1,"C",3
"2853",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2854",2073,"playorpass - Version 1",100,1,1,1,1,"A",1
"2855",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2856",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2857",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2858",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2859",2073,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2860",2073,"playorpass - Version 1",-100,-1,-1,1,1,"A",1
"2861",2073,"playorpass - Version 1",0,0,0,1,1,"C",3
"2862",2073,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2863",2073,"playorpass - Version 1",100,1,1,1,1,"A",1
"2864",2073,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"2865",2073,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1
"2866",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2867",2073,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"2868",2073,"playorpass - Version 1",0,0,0,1,1,"C",3
"2869",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2871",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2872",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2873",2073,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"2874",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2875",2073,"playorpass - Version 1",0,0,0,1,1,"C",3
"2876",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2877",2073,"playorpass - Version 1",100,1,1,1,1,"A",1
"2878",2073,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2879",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2880",2073,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"2881",2073,"playorpass - Version 1",100,1,1,1,1,"A",1
"2882",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2883",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2884",2073,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"2885",2073,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"2886",2073,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"2887",2073,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2888",2073,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2889",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2890",2073,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1
"2891",2073,"playorpass - Version 1",-100,-1,-1,1,1,"A",1
"2892",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2893",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2894",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2895",2073,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2896",2073,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2897",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2898",2073,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2899",2073,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"2900",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2901",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2902",2073,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2903",2073,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"2904",2073,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2905",2073,"playorpass - Version 1",100,1,1,1,1,"A",1
"2906",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2907",2073,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"2908",2073,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2909",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2910",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2912",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2913",2073,"playorpass - Version 1",NA,0,0,3,2,"D",4
"2914",2073,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"2915",2073,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"2916",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2917",2073,"playorpass - Version 1",0,0,0,1,1,"C",3
"2918",2073,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2919",2073,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2920",2073,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2921",2073,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2922",2073,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2923",2073,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2924",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2925",2073,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2926",2073,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2927",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2928",2073,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2929",2073,"playorpass - Version 1",0,0,0,1,1,"C",3
"2930",2073,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"2931",2073,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2932",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2933",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2934",2073,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2935",2073,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2936",2073,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2937",2073,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2938",2073,"playorpass - Version 1",NA,0,0,3,2,"C",3
"2939",2073,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2940",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2941",2073,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2942",2073,"playorpass - Version 1",NA,0,0,3,2,"C",3
"2943",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2944",2073,"playorpass - Version 1",NA,0,0,3,2,"C",3
"2945",2073,"playorpass - Version 1",NA,0,0,3,2,"C",3
"2946",2073,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2947",2073,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2948",2073,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"2949",2073,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2950",2073,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"2951",2073,"playorpass - Version 1",100,1,1,1,1,"B",2
"2953",2074,"playorpass - Version 1",NA,0,0,3,2,"D",4
"2954",2074,"playorpass - Version 1",100,1,1,1,1,"A",1
"2955",2074,"playorpass - Version 1",100,1,1,1,1,"A",1
"2956",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"2957",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"2958",2074,"playorpass - Version 1",NA,0,0,3,2,"C",3
"2959",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2960",2074,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2961",2074,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"2962",2074,"playorpass - Version 1",100,1,1,1,1,"A",1
"2963",2074,"playorpass - Version 1",NA,0,0,3,2,"C",3
"2964",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2965",2074,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2966",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"2967",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"2968",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2969",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2970",2074,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"2971",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"2972",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2973",2074,"playorpass - Version 1",0,0,0,1,1,"C",3
"2974",2074,"playorpass - Version 1",100,1,1,1,1,"A",1
"2975",2074,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2976",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"2977",2074,"playorpass - Version 1",-100,-1,-1,1,1,"A",1
"2978",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2979",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2980",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"2981",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"2982",2074,"playorpass - Version 1",0,0,0,1,1,"C",3
"2983",2074,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2984",2074,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2985",2074,"playorpass - Version 1",0,0,0,1,1,"C",3
"2986",2074,"playorpass - Version 1",NA,0,0,3,2,"A",1
"2987",2074,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"2988",2074,"playorpass - Version 1",100,1,1,1,1,"A",1
"2989",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2990",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"2991",2074,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"2992",2074,"playorpass - Version 1",NA,0,0,3,2,"B",2
"2994",2074,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"2995",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"2996",2074,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1
"2997",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"2998",2074,"playorpass - Version 1",0,0,0,1,1,"C",3
"2999",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3000",2074,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3001",2074,"playorpass - Version 1",0,0,0,1,1,"C",3
"3002",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3003",2074,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3004",2074,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"3005",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3006",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"3007",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"3008",2074,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3009",2074,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"3010",2074,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"3011",2074,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3012",2074,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"3013",2074,"playorpass - Version 1",100,1,1,1,1,"A",1
"3014",2074,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"3015",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3016",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3017",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"3018",2074,"playorpass - Version 1",100,1,1,1,1,"A",1
"3019",2074,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1
"3020",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"3021",2074,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3022",2074,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3023",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3024",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3025",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"3026",2074,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"3027",2074,"playorpass - Version 1",-100,-1,-1,1,1,"A",1
"3028",2074,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3029",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3030",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3031",2074,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"3032",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"3033",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"3035",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"3036",2074,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"3037",2074,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"3038",2074,"playorpass - Version 1",100,1,1,1,1,"A",1
"3039",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3040",2074,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3041",2074,"playorpass - Version 1",0,0,0,1,1,"C",3
"3042",2074,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"3043",2074,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3044",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"3045",2074,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3046",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"3047",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3048",2074,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3049",2074,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3050",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3051",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"3052",2074,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3053",2074,"playorpass - Version 1",0,0,0,1,1,"C",3
"3054",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"3055",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3056",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3057",2074,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3058",2074,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"3059",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"3060",2074,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3061",2074,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"3062",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"3063",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3064",2074,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3065",2074,"playorpass - Version 1",0,0,0,1,1,"C",3
"3066",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3067",2074,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3068",2074,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3069",2074,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3070",2074,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3071",2074,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"3072",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"3073",2074,"playorpass - Version 1",100,1,1,1,1,"A",1
"3074",2074,"playorpass - Version 1",100,1,1,1,1,"B",2
"3076",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3077",2075,"playorpass - Version 1",100,1,1,1,1,"A",1
"3078",2075,"playorpass - Version 1",100,1,1,1,1,"A",1
"3079",2075,"playorpass - Version 1",NA,0,0,3,2,"B",2
"3080",2075,"playorpass - Version 1",100,1,1,1,1,"B",2
"3081",2075,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3082",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3083",2075,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3084",2075,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"3085",2075,"playorpass - Version 1",100,1,1,1,1,"A",1
"3086",2075,"playorpass - Version 1",0,0,0,1,1,"C",3
"3087",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3088",2075,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3089",2075,"playorpass - Version 1",100,1,1,1,1,"B",2
"3090",2075,"playorpass - Version 1",100,1,1,1,1,"B",2
"3091",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3092",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3093",2075,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"3094",2075,"playorpass - Version 1",100,1,1,1,1,"B",2
"3095",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3096",2075,"playorpass - Version 1",0,0,0,1,1,"C",3
"3097",2075,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3098",2075,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3099",2075,"playorpass - Version 1",100,1,1,1,1,"B",2
"3100",2075,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3101",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3102",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3103",2075,"playorpass - Version 1",100,1,1,1,1,"B",2
"3104",2075,"playorpass - Version 1",100,1,1,1,1,"B",2
"3105",2075,"playorpass - Version 1",0,0,0,1,1,"C",3
"3106",2075,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3107",2075,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3108",2075,"playorpass - Version 1",0,0,0,1,1,"C",3
"3109",2075,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3110",2075,"playorpass - Version 1",100,1,1,1,1,"B",2
"3111",2075,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3112",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3113",2075,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"3114",2075,"playorpass - Version 1",0,0,0,1,1,"C",3
"3115",2075,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"3117",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3118",2075,"playorpass - Version 1",100,1,1,1,1,"B",2
"3119",2075,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3120",2075,"playorpass - Version 1",100,1,1,1,1,"B",2
"3121",2075,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3122",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3123",2075,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3124",2075,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"3125",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3126",2075,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3127",2075,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3128",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3129",2075,"playorpass - Version 1",100,1,1,1,1,"B",2
"3130",2075,"playorpass - Version 1",100,1,1,1,1,"B",2
"3131",2075,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"3132",2075,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3133",2075,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3134",2075,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"3135",2075,"playorpass - Version 1",NA,0,0,3,2,"B",2
"3136",2075,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3137",2075,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3138",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3139",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3140",2075,"playorpass - Version 1",NA,0,0,3,2,"B",2
"3141",2075,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3142",2075,"playorpass - Version 1",NA,0,0,3,2,"A",1
"3143",2075,"playorpass - Version 1",NA,0,0,3,2,"B",2
"3144",2075,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"3145",2075,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"3146",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3147",2075,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"3148",2075,"playorpass - Version 1",NA,0,0,3,2,"B",2
