"","ID","Fit_sep_IGT_fitted_Arew","Fit_sep_IGT_fitted_Apun","Fit_sep_IGT_fitted_K","Fit_sep_IGT_fitted_betaF","Fit_sep_IGT_fitted_betaP","Fit_sep_SIGT_v1_fitted_Arew","Fit_sep_SIGT_v1_fitted_Apun","Fit_sep_SIGT_v1_fitted_K","Fit_sep_SIGT_v1_fitted_betaF","Fit_sep_SIGT_v1_fitted_betaP","Fit_sep_SIGT_v2_fitted_Arew","Fit_sep_SIGT_v2_fitted_Apun","Fit_sep_SIGT_v2_fitted_K","Fit_sep_SIGT_v2_fitted_betaF","Fit_sep_SIGT_v2_fitted_betaP","Fit_sep_SIGT_v3_fitted_Arew","Fit_sep_SIGT_v3_fitted_Apun","Fit_sep_SIGT_v3_fitted_K","Fit_sep_SIGT_v3_fitted_betaF","Fit_sep_SIGT_v3_fitted_betaP"
"86",7089,0.280304429719876,0.0266411940047884,0.0555080158683522,1.00746331621607,0.030404910281037,0.000913886016352012,0.398588681049725,0.0455319346547221,0.651833708871631,0.758201951125435,0.00092966935303661,0.357472107686401,0.046077422030641,0.694930924047011,0.787235251688155,0.00105989186746541,0.473211080239619,0.0428446689317219,0.601719691471675,0.703027201263086
"87",7090,0.250962098480729,0.0495841555401302,0.0317138130385297,1.67765936397506,1.17295718644669,0.00707344510166108,0.396928253725352,0.0462006351603176,1.15106291146401,0.564624660422233,0.00724590899050718,0.357452315557905,0.0470774635619078,1.2539703335768,0.755082283141495,0.00748845570190639,0.462477200070204,0.044036244326121,0.996843911722571,0.483634245973661
"88",7091,0.0644407752438963,0.0344502070639994,0.0768711543196346,0.98237728955278,-0.371495652026165,0.00314557201084767,0.384882763662591,0.045680610309982,0.893289500478337,0.242999758020933,0.00316895581986828,0.341551959949615,0.0463970916583108,0.98050608624519,0.329403841908027,0.00350615245491997,0.438324304626979,0.0433858260452082,0.764128474340428,0.162791973255465
"89",7092,0.185699696158038,0.021904397793319,0.0655540838587993,1.59950407635533,1.50411395107783,0.00243630194652135,0.364266262937832,0.0483474262687177,0.958762472069221,1.81037721496234,0.00210749079846953,0.318324453108485,0.0484665340311166,1.07423412037221,1.89190599254322,0.00281662759021188,0.411807607418727,0.0490628589574769,0.834098370287874,1.72966826051412
"90",7093,0.150159704545382,0.0486004864729767,0.0432117540068116,1.64131548923785,1.39166249632311,0.00666909066532642,0.382185364177671,0.043332334752622,1.45175895438696,0.652937031002504,0.00822145251732109,0.344049497323511,0.0442594275791906,1.5674477846095,0.663137720377663,0.00642966749711374,0.438616253652513,0.0385447093354116,1.06620390270807,0.841018573865255
"91",7094,0.160120067442841,0.0847079923167699,0.0346280325737296,0.608572991138541,2.05451248332684,0.0017857663674781,0.368272126221922,0.0471280598496132,0.830897562609994,0.797046303594259,0.00177253739194107,0.323886735652406,0.0476990046446142,0.917666972800245,0.834181426076569,0.00208473732918424,0.421781575539275,0.0465260467851144,0.649228660427928,0.801792398504297
"92",7095,0.205840639048125,0.131811452083709,0.087185959498752,1.33282261465155,1.84761556209459,0.00365690251121132,0.394008206239942,0.0458020737990426,1.00521154392668,1.37718445831451,0.00387938587396643,0.35775292873117,0.0467272210549488,1.08822860598383,1.43596236835119,0.00400117476717558,0.453371732130598,0.042654966892645,0.817020822005768,1.3672261269551
"93",7096,0.23805649515672,0.0358496080801022,0.0566635699742995,1.60183593853282,2.5859348131883,0.000567832353747551,0.366832410496804,0.0503222486825554,0.688182067049589,2.65287450766343,0.000630045242119484,0.322342976370906,0.0500322027404001,0.758072918667393,2.63551402266712,0.000678224324957048,0.420399421264184,0.0512823269915421,0.583367489099645,2.66901587206643
"94",7097,0.21050568043812,0.194286897378077,0.0587295373373443,1.58861593747734,1.01502160269375,0.00775494804008556,0.387179922364227,0.0430908675016784,1.24824726884481,2.55596381967247,0.00895746596860204,0.348568765427238,0.0440912811081372,1.3465970015632,2.64995309405538,0.00765886953662222,0.442008093179771,0.0393757556083597,0.964404184814318,2.61675914563322
"95",7098,0.0748345883506259,0.131177512219405,0.0530737903446163,1.23777962590452,0.763560234897912,0.000436648712408144,0.419798623313139,0.0416856573980542,0.573040246673369,1.22777069965244,0.00053118254525979,0.391921267206095,0.0428448115259257,0.575979285307505,1.23833132757624,0.000552784962493709,0.473221290019219,0.0367614459747692,0.355157133815905,1.35206380267066
"96",7099,0.280507956365015,0.0381149725163318,0.0559862430914102,1.62293659439883,2.02855227461437,0.00107109615107154,0.397889920163354,0.0441781166664618,0.88788635825589,2.56208975272024,0.00132772433900912,0.361581816804757,0.0448868816377903,0.941092622432384,2.55490327039083,0.00129416658912493,0.45102652914133,0.041255842872457,0.621148066131949,2.62076827531131
"97",7100,0.0689761839316918,0.0668128523719248,0.0713184784828545,0.531594441868813,1.67316190960197,0.0212925322387679,0.36433459390769,0.0464980319210064,1.11871890981195,0.276210479195373,0.0238656389474476,0.314160103335357,0.0477932652422113,1.27244062974074,0.660861704125874,0.0214230466788332,0.40815366005364,0.044619186238598,0.900168930947503,0.200442007315618
"98",7101,0.0545388368191921,0.109818145896156,0.0868977747244867,1.13942305073608,0.879501024972436,0.0028794497965346,0.395697698734019,0.0460098822608773,1.05231959192962,1.66983799834047,0.0026402511022798,0.356530182044769,0.0466771518146732,1.14382627140079,1.77046734052193,0.00329144784780122,0.454562189373148,0.0448124909804456,0.892703853504059,1.61024938704364
"99",7102,0.0587558655389352,0.126549643650782,0.0279390536939385,1.36209030506612,1.92079394693883,0.00218812925950868,0.432448425357228,0.0506032456398313,1.40440468040742,1.7203671838918,0.00298509792329733,0.411391773743359,0.0501856592308145,1.46858673535961,1.69236682189026,0.00236005182650999,0.530308805364757,0.0536024417787768,0.865740109468937,1.96735348633442
