"","Subject","ExperimentName","SocReward1","rewlos3","Srewlos3","card.RESP","ydata","cardname","stim"
"58671",7141,"BD Social Play or Pass Disgust","MC01_Dis_075%.jpg",7.5,-1,1,1,"B",1
"58681",7141,"BD Social Play or Pass Disgust","MC09_Dis_125%.jpg",12.5,-1,1,1,"C",4
"58691",7141,"BD Social Play or Pass Disgust",NA,0,0,3,2,"A",3
"58701",7141,"BD Social Play or Pass Disgust","MC01_Hap_075%.jpg",7.5,1,1,1,"A",3
"58711",7141,"BD Social Play or Pass Disgust",NA,0,0,3,2,"B",1
"58721",7141,"BD Social Play or Pass Disgust",NA,0,0,3,2,"A",3
"58731",7141,"BD Social Play or Pass Disgust",NA,0,0,3,2,"D",2
"58741",7141,"BD Social Play or Pass Disgust","MC05_Hap_150%.jpg",15,1,1,1,"B",1
"58751",7141,"BD Social Play or Pass Disgust",NA,0,0,3,2,"D",2
"58761",7141,"BD Social Play or Pass Disgust","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"58771",7141,"BD Social Play or Pass Disgust","MC06_Dis_125%.jpg",12.5,-1,1,1,"B",1
"58781",7141,"BD Social Play or Pass Disgust",NA,0,0,3,2,"A",3
"58791",7141,"BD Social Play or Pass Disgust","MC06_Hap_075%.jpg",7.5,1,1,1,"C",4
"58801",7141,"BD Social Play or Pass Disgust",NA,0,0,3,2,"D",2
"58811",7141,"BD Social Play or Pass Disgust","MC05_Hap_075%.jpg",7.5,1,1,1,"A",3
"58821",7141,"BD Social Play or Pass Disgust",NA,0,0,3,2,"A",3
"58831",7141,"BD Social Play or Pass Disgust","MC08_Hap_150%.jpg",15,1,1,1,"D",2
"58841",7141,"BD Social Play or Pass Disgust","MC07_Hap_075%.jpg",7.5,1,1,1,"C",4
"58851",7141,"BD Social Play or Pass Disgust","MC06_Hap_075%.jpg",7.5,1,1,1,"C",4
"58861",7141,"BD Social Play or Pass Disgust","MC06_Dis_050%.jpg",5,-1,1,1,"B",1
"58871",7141,"BD Social Play or Pass Disgust","MC04_Hap_150%.jpg",15,1,1,1,"B",1
"58881",7141,"BD Social Play or Pass Disgust","MC05_Hap_150%.jpg",15,1,1,1,"D",2
"58891",7141,"BD Social Play or Pass Disgust","MC10_Hap_150%.jpg",15,1,1,1,"B",1
"58901",7141,"BD Social Play or Pass Disgust","MC08_Hap_075%.jpg",7.5,1,1,1,"A",3
"58911",7141,"BD Social Play or Pass Disgust","MC01_Hap_150%.jpg",15,1,1,1,"D",2
"58921",7141,"BD Social Play or Pass Disgust","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
"58931",7141,"BD Social Play or Pass Disgust","MC02_Hap_150%.jpg",15,1,1,1,"B",1
"58941",7141,"BD Social Play or Pass Disgust","MC07_Dis_025%.jpg",2.5,-1,1,1,"A",3
"58951",7141,"BD Social Play or Pass Disgust","MC06_Hap_075%.jpg",7.5,1,1,1,"C",4
"58961",7141,"BD Social Play or Pass Disgust","MC07_Dis_025%.jpg",2.5,-1,1,1,"A",3
"58971",7141,"BD Social Play or Pass Disgust",NA,0,0,3,2,"A",3
"58981",7141,"BD Social Play or Pass Disgust","MC03_Dis_125%.jpg",12.5,-1,1,1,"B",1
"58991",7141,"BD Social Play or Pass Disgust",NA,0,0,3,2,"C",4
"59001",7141,"BD Social Play or Pass Disgust",NA,0,0,3,2,"C",4
"59011",7141,"BD Social Play or Pass Disgust",NA,0,0,3,2,"D",2
"59021",7141,"BD Social Play or Pass Disgust","MC01_Hap_150%.jpg",15,1,1,1,"B",1
"59031",7141,"BD Social Play or Pass Disgust",NA,0,0,3,2,"D",2
"23381",7142,"BD Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"23391",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"23401",7142,"BD Social Play or Pass Angry","MC04_Hap_150%.jpg",15,1,1,1,"B",1
"23411",7142,"BD Social Play or Pass Angry","MC04_Hap_150%.jpg",15,1,1,1,"D",2
"23421",7142,"BD Social Play or Pass Angry","MC03_Hap_150%.jpg",15,1,1,1,"D",2
"23431",7142,"BD Social Play or Pass Angry","MC07_Hap_075%.jpg",7.5,1,1,1,"A",3
"23441",7142,"BD Social Play or Pass Angry","MC01_Hap_075%.jpg",7.5,1,1,1,"C",4
"23451",7142,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"A",3
"23461",7142,"BD Social Play or Pass Angry","MC02_Hap_150%.jpg",15,1,1,1,"B",1
"23471",7142,"BD Social Play or Pass Angry","MC08_Ang_050%.jpg",5,-1,1,1,"B",1
"23481",7142,"BD Social Play or Pass Angry","MC03_Hap_025%.jpg",2.5,1,1,1,"A",3
"23491",7142,"BD Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"C",4
"23501",7142,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"A",3
"23511",7142,"BD Social Play or Pass Angry","MC10_Hap_150%.jpg",15,1,1,1,"D",2
"23521",7142,"BD Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"D",2
"23531",7142,"BD Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
"23541",7142,"BD Social Play or Pass Angry","MC04_Hap_075%.jpg",7.5,1,1,1,"C",4
"23551",7142,"BD Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"B",1
"23561",7142,"BD Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"D",2
"23571",7142,"BD Social Play or Pass Angry","MC04_Hap_075%.jpg",7.5,1,1,1,"C",4
"23581",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"23591",7142,"BD Social Play or Pass Angry","MC09_Ang_125%.jpg",12.5,-1,1,1,"B",1
"23601",7142,"BD Social Play or Pass Angry","MC09_Hap_025%.jpg",2.5,1,1,1,"A",3
"23611",7142,"BD Social Play or Pass Angry","MC08_Hap_150%.jpg",15,1,1,1,"D",2
"23621",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"23631",7142,"BD Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"23641",7142,"BD Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"C",4
"23651",7142,"BD Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"D",2
"23661",7142,"BD Social Play or Pass Angry","MC01_Hap_150%.jpg",15,1,1,1,"D",2
"23671",7142,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"A",3
"23681",7142,"BD Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"B",1
"23691",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"23701",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"23711",7142,"BD Social Play or Pass Angry","MC01_Ang_075%.jpg",7.5,-1,1,1,"B",1
"23721",7142,"BD Social Play or Pass Angry","MC06_Ang_450%.jpg",45,-1,1,1,"D",2
"23731",7142,"BD Social Play or Pass Angry","MC03_Hap_150%.jpg",15,1,1,1,"B",1
"23741",7142,"BD Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"23751",7142,"BD Social Play or Pass Angry","MC09_Ang_125%.jpg",12.5,-1,1,1,"C",4
"23761",7142,"BD Social Play or Pass Angry","MC04_Hap_025%.jpg",2.5,1,1,1,"A",3
"23771",7142,"BD Social Play or Pass Angry","MC10_Hap_150%.jpg",15,1,1,1,"D",2
"23791",7142,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"23801",7142,"BD Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"D",2
"23811",7142,"BD Social Play or Pass Angry","MC06_Ang_100%.jpg",10,-1,1,1,"B",1
"23821",7142,"BD Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"D",2
"23831",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"23841",7142,"BD Social Play or Pass Angry","MC06_Hap_075%.jpg",7.5,1,1,1,"C",4
"23851",7142,"BD Social Play or Pass Angry","MC04_Ang_150%.jpg",15,-1,1,1,"B",1
"23861",7142,"BD Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"A",3
"23871",7142,"BD Social Play or Pass Angry","MC07_Hap_075%.jpg",7.5,1,1,1,"C",4
"23881",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"23891",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"23901",7142,"BD Social Play or Pass Angry","MC06_Hap_075%.jpg",7.5,1,1,1,"C",4
"23911",7142,"BD Social Play or Pass Angry","MC08_Hap_150%.jpg",15,1,1,1,"D",2
"23921",7142,"BD Social Play or Pass Angry","MC04_Ang_450%.jpg",45,-1,1,1,"D",2
"23931",7142,"BD Social Play or Pass Angry","MC06_Hap_025%.jpg",2.5,1,1,1,"A",3
"23941",7142,"BD Social Play or Pass Angry","MC04_Hap_025%.jpg",2.5,1,1,1,"A",3
"23951",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"23961",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"23971",7142,"BD Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"D",2
"23981",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"23991",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"24001",7142,"BD Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
"24011",7142,"BD Social Play or Pass Angry","MC06_Hap_075%.jpg",7.5,1,1,1,"C",4
"24021",7142,"BD Social Play or Pass Angry","MC01_Hap_150%.jpg",15,1,1,1,"D",2
"24031",7142,"BD Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"B",1
"24041",7142,"BD Social Play or Pass Angry","MC02_Ang_150%.jpg",15,-1,1,1,"B",1
"24051",7142,"BD Social Play or Pass Angry","MC01_Hap_150%.jpg",15,1,1,1,"D",2
"24061",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"24071",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"24081",7142,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"24091",7142,"BD Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"24101",7142,"BD Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"D",2
"24111",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"24121",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"24131",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"24141",7142,"BD Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
"24151",7142,"BD Social Play or Pass Angry","MC06_Ang_125%.jpg",12.5,-1,1,1,"C",4
"24161",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"24171",7142,"BD Social Play or Pass Angry","MC08_Hap_150%.jpg",15,1,1,1,"D",2
"24181",7142,"BD Social Play or Pass Angry","MC03_Hap_150%.jpg",15,1,1,1,"D",2
"24201",7142,"BD Social Play or Pass Angry","MC04_Ang_450%.jpg",45,-1,1,1,"D",2
"24211",7142,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"24221",7142,"BD Social Play or Pass Angry","MC09_Hap_150%.jpg",15,1,1,1,"D",2
"24231",7142,"BD Social Play or Pass Angry","MC02_Hap_150%.jpg",15,1,1,1,"B",1
"24241",7142,"BD Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"24251",7142,"BD Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"A",3
"24261",7142,"BD Social Play or Pass Angry","MC01_Ang_025%.jpg",2.5,-1,1,1,"A",3
"24271",7142,"BD Social Play or Pass Angry","MC04_Ang_100%.jpg",10,-1,1,1,"B",1
"24281",7142,"BD Social Play or Pass Angry","MC10_Ang_025%.jpg",2.5,-1,1,1,"A",3
"24291",7142,"BD Social Play or Pass Angry","MC04_Hap_150%.jpg",15,1,1,1,"D",2
"24301",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"24311",7142,"BD Social Play or Pass Angry","MC09_Hap_150%.jpg",15,1,1,1,"D",2
"24321",7142,"BD Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"C",4
"24331",7142,"BD Social Play or Pass Angry","MC01_Ang_075%.jpg",7.5,-1,1,1,"B",1
"24341",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"24351",7142,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"24361",7142,"BD Social Play or Pass Angry","MC03_Hap_150%.jpg",15,1,1,1,"D",2
"24371",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"24381",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"24391",7142,"BD Social Play or Pass Angry","MC08_Hap_150%.jpg",15,1,1,1,"D",2
"24401",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"C",4
"24411",7142,"BD Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
"24421",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"24431",7142,"BD Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"B",1
"24441",7142,"BD Social Play or Pass Angry","MC01_Hap_150%.jpg",15,1,1,1,"D",2
"24451",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"24461",7142,"BD Social Play or Pass Angry","MC01_Hap_075%.jpg",7.5,1,1,1,"A",3
"24471",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"D",2
"24481",7142,"BD Social Play or Pass Angry","MC07_Hap_075%.jpg",7.5,1,1,1,"C",4
"24491",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"24501",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"24511",7142,"BD Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"24521",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"24531",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"24541",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"24551",7142,"BD Social Play or Pass Angry","MC10_Hap_075%.jpg",7.5,1,1,1,"C",4
"24561",7142,"BD Social Play or Pass Angry","MC08_Ang_125%.jpg",12.5,-1,1,1,"C",4
"24571",7142,"BD Social Play or Pass Angry","MC03_Hap_150%.jpg",15,1,1,1,"D",2
"24581",7142,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"24591",7142,"BD Social Play or Pass Angry","MC10_Hap_150%.jpg",15,1,1,1,"D",2
"24611",7143,"BD Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"24621",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"24631",7143,"BD Social Play or Pass Angry","MC04_Hap_150%.jpg",15,1,1,1,"B",1
"24641",7143,"BD Social Play or Pass Angry","MC04_Hap_150%.jpg",15,1,1,1,"D",2
"24651",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"D",2
"24661",7143,"BD Social Play or Pass Angry","MC07_Hap_075%.jpg",7.5,1,1,1,"A",3
"24671",7143,"BD Social Play or Pass Angry","MC01_Hap_075%.jpg",7.5,1,1,1,"C",4
"24681",7143,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"A",3
"24691",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"24701",7143,"BD Social Play or Pass Angry","MC02_Hap_150%.jpg",15,1,1,1,"B",1
"24711",7143,"BD Social Play or Pass Angry","MC03_Hap_025%.jpg",2.5,1,1,1,"A",3
"24721",7143,"BD Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"C",4
"24731",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"24741",7143,"BD Social Play or Pass Angry","MC03_Hap_150%.jpg",15,1,1,1,"D",2
"24751",7143,"BD Social Play or Pass Angry","MC10_Hap_150%.jpg",15,1,1,1,"D",2
"24761",7143,"BD Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
"24771",7143,"BD Social Play or Pass Angry","MC04_Hap_075%.jpg",7.5,1,1,1,"C",4
"24781",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"24791",7143,"BD Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"D",2
"24801",7143,"BD Social Play or Pass Angry","MC04_Hap_075%.jpg",7.5,1,1,1,"C",4
"24811",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"24821",7143,"BD Social Play or Pass Angry","MC08_Ang_050%.jpg",5,-1,1,1,"B",1
"24831",7143,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"A",3
"24841",7143,"BD Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"D",2
"24851",7143,"BD Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"B",1
"24861",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"C",4
"24871",7143,"BD Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"24881",7143,"BD Social Play or Pass Angry","MC08_Hap_150%.jpg",15,1,1,1,"D",2
"24891",7143,"BD Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"D",2
"24901",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"24911",7143,"BD Social Play or Pass Angry","MC09_Ang_125%.jpg",12.5,-1,1,1,"B",1
"24921",7143,"BD Social Play or Pass Angry","MC09_Hap_025%.jpg",2.5,1,1,1,"A",3
"24931",7143,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"A",3
"24941",7143,"BD Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"B",1
"24951",7143,"BD Social Play or Pass Angry","MC01_Hap_150%.jpg",15,1,1,1,"D",2
"24961",7143,"BD Social Play or Pass Angry","MC01_Ang_075%.jpg",7.5,-1,1,1,"B",1
"24971",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"C",4
"24981",7143,"BD Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"C",4
"24991",7143,"BD Social Play or Pass Angry","MC04_Hap_025%.jpg",2.5,1,1,1,"A",3
"25001",7143,"BD Social Play or Pass Angry","MC06_Ang_450%.jpg",45,-1,1,1,"D",2
"25021",7143,"BD Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"25031",7143,"BD Social Play or Pass Angry","MC10_Hap_150%.jpg",15,1,1,1,"D",2
"25041",7143,"BD Social Play or Pass Angry","MC03_Hap_150%.jpg",15,1,1,1,"B",1
"25051",7143,"BD Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"D",2
"25061",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"25071",7143,"BD Social Play or Pass Angry","MC09_Ang_125%.jpg",12.5,-1,1,1,"C",4
"25081",7143,"BD Social Play or Pass Angry","MC06_Ang_100%.jpg",10,-1,1,1,"B",1
"25091",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"25101",7143,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"25111",7143,"BD Social Play or Pass Angry","MC04_Ang_150%.jpg",15,-1,1,1,"B",1
"25121",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"25131",7143,"BD Social Play or Pass Angry","MC06_Hap_075%.jpg",7.5,1,1,1,"C",4
"25141",7143,"BD Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"D",2
"25151",7143,"BD Social Play or Pass Angry","MC08_Hap_150%.jpg",15,1,1,1,"D",2
"25161",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"25171",7143,"BD Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"A",3
"25181",7143,"BD Social Play or Pass Angry","MC06_Hap_025%.jpg",2.5,1,1,1,"A",3
"25191",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"25201",7143,"BD Social Play or Pass Angry","MC04_Ang_450%.jpg",45,-1,1,1,"D",2
"25211",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"25221",7143,"BD Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"B",1
"25231",7143,"BD Social Play or Pass Angry","MC07_Hap_075%.jpg",7.5,1,1,1,"C",4
"25241",7143,"BD Social Play or Pass Angry","MC06_Hap_075%.jpg",7.5,1,1,1,"C",4
"25251",7143,"BD Social Play or Pass Angry","MC05_Hap_150%.jpg",15,1,1,1,"D",2
"25261",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"25271",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"25281",7143,"BD Social Play or Pass Angry","MC01_Hap_150%.jpg",15,1,1,1,"D",2
"25291",7143,"BD Social Play or Pass Angry","MC04_Hap_025%.jpg",2.5,1,1,1,"A",3
"25301",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"25311",7143,"BD Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
"25321",7143,"BD Social Play or Pass Angry","MC06_Hap_075%.jpg",7.5,1,1,1,"C",4
"25331",7143,"BD Social Play or Pass Angry","MC01_Hap_150%.jpg",15,1,1,1,"D",2
"25341",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"25351",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"25361",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"25371",7143,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"25381",7143,"BD Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"25391",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"25401",7143,"BD Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"D",2
"25411",7143,"BD Social Play or Pass Angry","MC08_Hap_150%.jpg",15,1,1,1,"D",2
"25431",7143,"BD Social Play or Pass Angry","MC03_Hap_150%.jpg",15,1,1,1,"D",2
"25441",7143,"BD Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
"25451",7143,"BD Social Play or Pass Angry","MC04_Ang_450%.jpg",45,-1,1,1,"D",2
"25461",7143,"BD Social Play or Pass Angry",NA,0,0,NA,2,"B",1
"25471",7143,"BD Social Play or Pass Angry","MC06_Ang_125%.jpg",12.5,-1,1,1,"C",4
"25481",7143,"BD Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"A",3
"25491",7143,"BD Social Play or Pass Angry","MC01_Ang_025%.jpg",2.5,-1,1,1,"A",3
"25501",7143,"BD Social Play or Pass Angry","MC02_Ang_150%.jpg",15,-1,1,1,"B",1
"25511",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"25521",7143,"BD Social Play or Pass Angry","MC09_Hap_150%.jpg",15,1,1,1,"D",2
"25531",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"25541",7143,"BD Social Play or Pass Angry","MC04_Hap_150%.jpg",15,1,1,1,"D",2
"25551",7143,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"25561",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"25571",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"25581",7143,"BD Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"25591",7143,"BD Social Play or Pass Angry","MC09_Hap_150%.jpg",15,1,1,1,"D",2
"25601",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"25611",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"25621",7143,"BD Social Play or Pass Angry","MC03_Hap_150%.jpg",15,1,1,1,"D",2
"25631",7143,"BD Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"C",4
"25641",7143,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"C",4
"25651",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"25661",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"25671",7143,"BD Social Play or Pass Angry","MC08_Hap_150%.jpg",15,1,1,1,"D",2
"25681",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"25691",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"25701",7143,"BD Social Play or Pass Angry","MC01_Hap_150%.jpg",15,1,1,1,"D",2
"25711",7143,"BD Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
"25721",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"25731",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"25741",7143,"BD Social Play or Pass Angry","MC07_Hap_075%.jpg",7.5,1,1,1,"C",4
"25751",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"25761",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"A",3
"25771",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"25781",7143,"BD Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"25791",7143,"BD Social Play or Pass Angry","MC10_Hap_075%.jpg",7.5,1,1,1,"C",4
"25801",7143,"BD Social Play or Pass Angry","MC03_Hap_150%.jpg",15,1,1,1,"D",2
"25811",7143,"BD Social Play or Pass Angry",NA,0,0,3,2,"B",1
"25821",7143,"BD Social Play or Pass Angry","MC10_Hap_150%.jpg",15,1,1,1,"D",2
"25841",7144,"BD Social Play or Pass Angry","MC03_Hap_075%.jpg",7.5,1,1,1,"C",4
"25851",7144,"BD Social Play or Pass Angry","MC04_Hap_150%.jpg",15,1,1,1,"B",1
"25861",7144,"BD Social Play or Pass Angry","MC02_Hap_150%.jpg",15,1,1,1,"B",1
"25871",7144,"BD Social Play or Pass Angry","MC04_Hap_150%.jpg",15,1,1,1,"D",2
"25881",7144,"BD Social Play or Pass Angry","MC03_Hap_150%.jpg",15,1,1,1,"D",2
"25891",7144,"BD Social Play or Pass Angry","MC07_Hap_075%.jpg",7.5,1,1,1,"A",3
"25901",7144,"BD Social Play or Pass Angry","MC01_Hap_075%.jpg",7.5,1,1,1,"C",4
"25911",7144,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"A",3
"25921",7144,"BD Social Play or Pass Angry","MC08_Ang_050%.jpg",5,-1,1,1,"B",1
"25931",7144,"BD Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"B",1
"25941",7144,"BD Social Play or Pass Angry","MC03_Hap_025%.jpg",2.5,1,1,1,"A",3
"25951",7144,"BD Social Play or Pass Angry","MC02_Hap_075%.jpg",7.5,1,1,1,"C",4
"25961",7144,"BD Social Play or Pass Angry","MC05_Hap_075%.jpg",7.5,1,1,1,"A",3
"25971",7144,"BD Social Play or Pass Angry","MC10_Hap_150%.jpg",15,1,1,1,"D",2
"25981",7144,"BD Social Play or Pass Angry","MC07_Hap_150%.jpg",15,1,1,1,"D",2
"25991",7144,"BD Social Play or Pass Angry","MC09_Hap_075%.jpg",7.5,1,1,1,"C",4
