"","Subject","ExperimentName","absmoney1","rewlos","Srewlos","card.RESP","ydata","cardname","stim"
"29810",7004,"playorpass - Version 2",NA,0,0,3,2,"B",1
"2993",7004,"playorpass - Version 2",NA,0,0,3,2,"C",4
"30010",7004,"playorpass - Version 2",100,1,1,1,1,"D",2
"30110",7004,"playorpass - Version 2",NA,0,0,3,2,"D",2
"30210",7004,"playorpass - Version 2",NA,0,0,3,2,"A",3
"30310",7004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"30410",7004,"playorpass - Version 2",NA,0,0,3,2,"A",3
"30510",7004,"playorpass - Version 2",NA,0,0,3,2,"A",3
"30610",7004,"playorpass - Version 2",NA,0,0,3,2,"D",2
"3075",7004,"playorpass - Version 2",-150,-1.5,-1,1,1,"B",1
"30810",7004,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"30910",7004,"playorpass - Version 2",NA,0,0,3,2,"C",4
"31010",7004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"31110",7004,"playorpass - Version 2",100,1,1,1,1,"D",2
"31210",7004,"playorpass - Version 2",NA,0,0,3,2,"B",1
"31310",7004,"playorpass - Version 2",NA,0,0,3,2,"B",1
"31410",7004,"playorpass - Version 2",NA,0,0,3,2,"D",2
"3157",7004,"playorpass - Version 2",0,0,0,1,1,"A",3
"31610",7004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"31710",7004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"31810",7004,"playorpass - Version 2",NA,0,0,3,2,"C",4
"3198",7004,"playorpass - Version 2",100,1,1,1,1,"D",2
"32010",7004,"playorpass - Version 2",NA,0,0,3,2,"A",3
"32110",7004,"playorpass - Version 2",NA,0,0,3,2,"B",1
"32210",7004,"playorpass - Version 2",NA,0,0,3,2,"B",1
"32310",7004,"playorpass - Version 2",-200,-2,-1,1,1,"C",4
"32410",7004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"32510",7004,"playorpass - Version 2",0,0,0,1,1,"A",3
"32610",7004,"playorpass - Version 2",100,1,1,1,1,"D",2
"32710",7004,"playorpass - Version 2",NA,0,0,3,2,"D",2
"32910",7004,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"33010",7004,"playorpass - Version 2",NA,0,0,3,2,"C",4
"33110",7004,"playorpass - Version 2",100,1,1,1,1,"D",2
"33210",7004,"playorpass - Version 2",100,1,1,1,1,"B",1
"33310",7004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"33410",7004,"playorpass - Version 2",0,0,0,1,1,"A",3
"33510",7004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"3362",7004,"playorpass - Version 2",NA,0,0,3,2,"B",1
"33710",7004,"playorpass - Version 2",NA,0,0,3,2,"A",3
"33810",7004,"playorpass - Version 2",NA,0,0,3,2,"D",2
"33910",7004,"playorpass - Version 2",NA,0,0,3,2,"B",1
"3403",7004,"playorpass - Version 2",NA,0,0,3,2,"D",2
"34110",7004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"34210",7004,"playorpass - Version 2",NA,0,0,3,2,"B",1
"34310",7004,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"34410",7004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"34510",7004,"playorpass - Version 2",100,1,1,1,1,"D",2
"34610",7004,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"34710",7004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"3485",7004,"playorpass - Version 2",100,1,1,1,1,"D",2
"34910",7004,"playorpass - Version 2",NA,0,0,3,2,"C",4
"35010",7004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"35110",7004,"playorpass - Version 2",NA,0,0,3,2,"B",1
"35210",7004,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"35310",7004,"playorpass - Version 2",100,1,1,1,1,"D",2
"35410",7004,"playorpass - Version 2",100,1,1,1,1,"B",1
"35510",7004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"3567",7004,"playorpass - Version 2",100,1,1,1,1,"D",2
"35710",7004,"playorpass - Version 2",NA,0,0,3,2,"C",4
"35810",7004,"playorpass - Version 2",-150,-1.5,-1,1,1,"B",1
"35910",7004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"3608",7004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"36110",7004,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"36210",7004,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"36310",7004,"playorpass - Version 2",-100,-1,-1,1,1,"B",1
"3649",7004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"36510",7004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"36610",7004,"playorpass - Version 2",NA,0,0,3,2,"D",2
"36710",7004,"playorpass - Version 2",100,1,1,1,1,"B",1
"36810",7004,"playorpass - Version 2",NA,0,0,3,2,"D",2
"37010",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"37110",7005,"playorpass - Version 2",100,1,1,1,1,"B",1
"37210",7005,"playorpass - Version 2",100,1,1,1,1,"B",1
"37310",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"37410",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"37510",7005,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"37610",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"3772",7005,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"37810",7005,"playorpass - Version 2",-50,-0.5,-1,1,1,"B",1
"37910",7005,"playorpass - Version 2",100,1,1,1,1,"B",1
"38010",7005,"playorpass - Version 2",0,0,0,1,1,"A",3
"38110",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"38210",7005,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"38310",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"38410",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"3854",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"38610",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"38710",7005,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"38810",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"3895",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"39010",7005,"playorpass - Version 2",0,0,0,1,1,"A",3
"39110",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"39210",7005,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"39310",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"39410",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"39510",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"39610",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"3977",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"39810",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"39910",7005,"playorpass - Version 2",0,0,0,1,1,"A",3
"40010",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"40110",7005,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"40210",7005,"playorpass - Version 2",0,0,0,1,1,"A",3
"40310",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"40410",7005,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"4059",7005,"playorpass - Version 2",100,1,1,1,1,"B",1
"40610",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"40710",7005,"playorpass - Version 2",-200,-2,-1,1,1,"C",4
"40810",7005,"playorpass - Version 2",0,0,0,1,1,"A",3
"40910",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"41110",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"41210",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"41310",7005,"playorpass - Version 2",-100,-1,-1,1,1,"B",1
"4141",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"41510",7005,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"41610",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"41710",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"4182",7005,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"41910",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"42010",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"42110",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"42210",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"42310",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"42410",7005,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"42510",7005,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"4264",7005,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"42710",7005,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"42810",7005,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"42910",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"4305",7005,"playorpass - Version 2",100,1,1,1,1,"B",1
"43110",7005,"playorpass - Version 2",-150,-1.5,-1,1,1,"B",1
"43210",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"43310",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"43410",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"43510",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"43610",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"43710",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"4387",7005,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"43910",7005,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"44010",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"44110",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"44210",7005,"playorpass - Version 2",NA,0,0,3,2,"D",2
"44310",7005,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"44410",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"44510",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"4469",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"44710",7005,"playorpass - Version 2",-200,-2,-1,1,1,"C",4
"44810",7005,"playorpass - Version 2",0,0,0,1,1,"A",3
"44910",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"45010",7005,"playorpass - Version 2",NA,0,0,3,2,"D",2
"45210",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"45310",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"45410",7005,"playorpass - Version 2",NA,0,0,3,2,"D",2
"4551",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"45610",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"45710",7005,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"45810",7005,"playorpass - Version 2",NA,0,0,3,2,"A",3
"4592",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"46010",7005,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"46110",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"46210",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"46310",7005,"playorpass - Version 2",NA,0,0,NA,2,"D",2
"46410",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"46510",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"46610",7005,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"4674",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"46810",7005,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"46910",7005,"playorpass - Version 2",0,0,0,1,1,"A",3
"47010",7005,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"47110",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"47210",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"47310",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"47410",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"47510",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"47610",7005,"playorpass - Version 2",NA,0,0,3,2,"D",2
"47710",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"47810",7005,"playorpass - Version 2",0,0,0,1,1,"A",3
"47910",7005,"playorpass - Version 2",100,1,1,1,1,"D",2
"48010",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"48110",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"48210",7005,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"48310",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"48410",7005,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"48510",7005,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"48610",7005,"playorpass - Version 2",NA,0,0,3,2,"B",1
"48710",7005,"playorpass - Version 2",-200,-2,-1,1,1,"C",4
"48810",7005,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"48910",7005,"playorpass - Version 2",NA,0,0,3,2,"D",2
"49010",7005,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"49110",7005,"playorpass - Version 2",NA,0,0,3,2,"D",2
"49310",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"49410",7006,"playorpass - Version 2",NA,0,0,NA,2,"B",1
"49510",7006,"playorpass - Version 2",100,1,1,1,1,"B",1
"49610",7006,"playorpass - Version 2",NA,0,0,3,2,"D",2
"49710",7006,"playorpass - Version 2",NA,0,0,3,2,"D",2
"49810",7006,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"49910",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"50010",7006,"playorpass - Version 2",NA,0,0,3,2,"A",3
"50110",7006,"playorpass - Version 2",NA,0,0,3,2,"B",1
"50210",7006,"playorpass - Version 2",NA,0,0,3,2,"B",1
"50310",7006,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"50410",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"50510",7006,"playorpass - Version 2",NA,0,0,3,2,"A",3
"50610",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"50710",7006,"playorpass - Version 2",NA,0,0,3,2,"D",2
"50810",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"50910",7006,"playorpass - Version 2",NA,0,0,3,2,"C",4
"51010",7006,"playorpass - Version 2",NA,0,0,3,2,"B",1
"51110",7006,"playorpass - Version 2",NA,0,0,3,2,"D",2
"51210",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"51310",7006,"playorpass - Version 2",0,0,0,1,1,"A",3
"51410",7006,"playorpass - Version 2",100,1,1,1,1,"B",1
"51510",7006,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"51610",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"51710",7006,"playorpass - Version 2",-50,-0.5,-1,1,1,"B",1
"51810",7006,"playorpass - Version 2",NA,0,0,3,2,"C",4
"51910",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"52010",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"52110",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"52210",7006,"playorpass - Version 2",NA,0,0,3,2,"A",3
"52310",7006,"playorpass - Version 2",NA,0,0,3,2,"B",1
"52410",7006,"playorpass - Version 2",0,0,0,1,1,"A",3
"52510",7006,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"52610",7006,"playorpass - Version 2",100,1,1,1,1,"B",1
"52710",7006,"playorpass - Version 2",NA,0,0,3,2,"D",2
"52810",7006,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"52910",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"53010",7006,"playorpass - Version 2",NA,0,0,3,2,"C",4
"53110",7006,"playorpass - Version 2",NA,0,0,3,2,"A",3
"53210",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"53410",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"53510",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"53610",7006,"playorpass - Version 2",100,1,1,1,1,"B",1
"53710",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"53810",7006,"playorpass - Version 2",0,0,0,1,1,"A",3
"53910",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"54010",7006,"playorpass - Version 2",-100,-1,-1,1,1,"B",1
"54110",7006,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"54210",7006,"playorpass - Version 2",-200,-2,-1,1,1,"C",4
"54310",7006,"playorpass - Version 2",100,1,1,1,1,"B",1
"54410",7006,"playorpass - Version 2",-150,-1.5,-1,1,1,"B",1
"54510",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"54610",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"54710",7006,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"54810",7006,"playorpass - Version 2",0,0,0,1,1,"A",3
"54910",7006,"playorpass - Version 2",0,0,0,1,1,"A",3
"55010",7006,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"55110",7006,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"55210",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"55310",7006,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"55410",7006,"playorpass - Version 2",100,1,1,1,1,"B",1
"55510",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"55610",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"55710",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"55810",7006,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"55910",7006,"playorpass - Version 2",100,1,1,1,1,"B",1
"56010",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"56110",7006,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"56210",7006,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"56310",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"56410",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"56510",7006,"playorpass - Version 2",NA,0,0,3,2,"D",2
"56610",7006,"playorpass - Version 2",NA,0,0,3,2,"A",3
"56710",7006,"playorpass - Version 2",-150,-1.5,-1,1,1,"B",1
"56810",7006,"playorpass - Version 2",-100,-1,-1,1,1,"B",1
"56910",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"57010",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"57110",7006,"playorpass - Version 2",NA,0,0,3,2,"A",3
"57210",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"57310",7006,"playorpass - Version 2",NA,0,0,3,2,"D",2
"57510",7006,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"57610",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"57710",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"57810",7006,"playorpass - Version 2",NA,0,0,NA,2,"B",1
"57910",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"58010",7006,"playorpass - Version 2",NA,0,0,3,2,"A",3
"58110",7006,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"58210",7006,"playorpass - Version 2",100,1,1,1,1,"B",1
"58310",7006,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"58410",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"58510",7006,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"58610",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"58710",7006,"playorpass - Version 2",-200,-2,-1,1,1,"C",4
"58810",7006,"playorpass - Version 2",-50,-0.5,-1,1,1,"B",1
"58910",7006,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"59010",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"59110",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"59210",7006,"playorpass - Version 2",NA,0,0,3,2,"A",3
"59310",7006,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"59410",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"59510",7006,"playorpass - Version 2",NA,0,0,3,2,"C",4
"59610",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"59710",7006,"playorpass - Version 2",NA,0,0,3,2,"B",1
"59810",7006,"playorpass - Version 2",100,1,1,1,1,"B",1
"59910",7006,"playorpass - Version 2",NA,0,0,3,2,"D",2
"60010",7006,"playorpass - Version 2",100,1,1,1,1,"B",1
"60110",7006,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"60210",7006,"playorpass - Version 2",NA,0,0,NA,2,"D",2
"60310",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"60410",7006,"playorpass - Version 2",100,1,1,1,1,"B",1
"60510",7006,"playorpass - Version 2",NA,0,0,3,2,"A",3
"60610",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"60710",7006,"playorpass - Version 2",0,0,0,1,1,"A",3
"60810",7006,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"60910",7006,"playorpass - Version 2",NA,0,0,3,2,"B",1
"61010",7006,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"61110",7006,"playorpass - Version 2",NA,0,0,3,2,"C",4
"61210",7006,"playorpass - Version 2",100,1,1,1,1,"D",2
"61310",7006,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"61410",7006,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"73910",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"74010",7008,"playorpass - Version 2",NA,0,0,3,2,"B",1
"74110",7008,"playorpass - Version 2",100,1,1,1,1,"B",1
"74210",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"74310",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"74410",7008,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"74510",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"74610",7008,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"74710",7008,"playorpass - Version 2",100,1,1,1,1,"B",1
"74810",7008,"playorpass - Version 2",-50,-0.5,-1,1,1,"B",1
"74910",7008,"playorpass - Version 2",NA,0,0,3,2,"A",3
"75010",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"75110",7008,"playorpass - Version 2",NA,0,0,3,2,"A",3
"75210",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"75310",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"75410",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"75510",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"75610",7008,"playorpass - Version 2",100,1,1,1,1,"B",1
"75710",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"75810",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"75910",7008,"playorpass - Version 2",0,0,0,1,1,"A",3
"76010",7008,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"76110",7008,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"76210",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"76310",7008,"playorpass - Version 2",100,1,1,1,1,"B",1
"76410",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"76510",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"76610",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"76710",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"76810",7008,"playorpass - Version 2",0,0,0,1,1,"A",3
"76910",7008,"playorpass - Version 2",NA,0,0,3,2,"B",1
"77010",7008,"playorpass - Version 2",NA,0,0,3,2,"A",3
"77110",7008,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"77210",7008,"playorpass - Version 2",-100,-1,-1,1,1,"B",1
"77310",7008,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"77410",7008,"playorpass - Version 2",NA,0,0,3,2,"B",1
"77510",7008,"playorpass - Version 2",NA,0,0,3,2,"C",4
"77610",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"77710",7008,"playorpass - Version 2",0,0,0,1,1,"A",3
"77810",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"78010",7008,"playorpass - Version 2",-200,-2,-1,1,1,"C",4
"78110",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"78210",7008,"playorpass - Version 2",100,1,1,1,1,"B",1
"78310",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"78410",7008,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"78510",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"78610",7008,"playorpass - Version 2",-150,-1.5,-1,1,1,"B",1
"78710",7008,"playorpass - Version 2",0,0,0,1,1,"A",3
"78810",7008,"playorpass - Version 2",NA,0,0,3,2,"C",4
"78910",7008,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"79010",7008,"playorpass - Version 2",100,1,1,1,1,"B",1
"79110",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"79210",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"79310",7008,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"79410",7008,"playorpass - Version 2",0,0,0,1,1,"A",3
"79510",7008,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"79610",7008,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"79710",7008,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"79810",7008,"playorpass - Version 2",NA,0,0,3,2,"D",2
"79910",7008,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"80010",7008,"playorpass - Version 2",100,1,1,1,1,"B",1
"80110",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"80210",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"80310",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"80410",7008,"playorpass - Version 2",-150,-1.5,-1,1,1,"B",1
"80510",7008,"playorpass - Version 2",NA,0,0,3,2,"B",1
"80610",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"80710",7008,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"80810",7008,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"80910",7008,"playorpass - Version 2",NA,0,0,3,2,"C",4
"81010",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"81110",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"81210",7008,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"81310",7008,"playorpass - Version 2",NA,0,0,3,2,"B",1
"81410",7008,"playorpass - Version 2",-100,-1,-1,1,1,"B",1
"81510",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"81610",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"81710",7008,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"81810",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"81910",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"82110",7008,"playorpass - Version 2",NA,0,0,NA,2,"D",2
"82210",7008,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"82310",7008,"playorpass - Version 2",100,1,1,1,1,"D",2
"82410",7008,"playorpass - Version 2",100,1,1,1,1,"B",1
